,新設住宅着工：利用関係別戸数，床面積　,,,,,,,,,,,,,,,,,,,,,,新設住宅着工：利用関係別戸数，床面積　,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,（単位：戸，千㎡，％）,,,,【参考：修正前データ】,,,,,,,,,,,,,,,,（単位：戸，千㎡，％）,,,,
,総計,,,,,,,,,,,,,,,,,,,季節調整値,,,総計,,,,,,,,,,,,,,,,,,,季節調整値
,,,,,持家,,,,貸家,,給与住宅,,分譲住宅,,,,,,,年率,,,,,,,持家,,,,貸家,,給与住宅,,分譲住宅,,,,,,,年率
,　,,,,,,住宅金融機構,,,,,,,,マンション,,,一戸建て,,,,,　,,,,,,住宅金融機構,,,,,,,,マンション,,,一戸建て,,
,　,,床面積,,　,,,,　,,　,,　,,,,分譲に占,,,,,,　,,床面積,,　,,,,　,,　,,　,,,,分譲に占,,,
,戸数,前年比,,前年比,戸数,前年比,戸数,前年比,戸数,前年比,戸数,前年比,戸数,前年比,,前年比,める割合,,前年比,（千戸）,,,戸数,前年比,,前年比,戸数,前年比,戸数,前年比,戸数,前年比,戸数,前年比,戸数,前年比,,前年比,める割合,,前年比,（千戸）
8.0,135748.0,14.33721341576404,13175.0,22.489773149869848,55177.0,26.136155815654718,,,50126.0,4.522801676501871,1960.0,3.8685744568097533,28485.0,13.314503938260785,15443.0,25.11545005266143,54.21449885904862,12623.0,2.368015570513336,1628.916,,,,,,,,,,,,,,,,,,,,,,
9.0,147505.0,17.4038316127954,13904.0,25.419447952372366,53573.0,24.817688311083145,,,59780.0,15.058895988913704,2432.0,-0.12320328542094217,31720.0,11.977971546581003,16984.0,6.596372309044128,53.54350567465321,14283.0,18.965517241379317,1698.432,,,,,,,,,,,,,,,,,,,,,,
10.0,159987.0,21.393559548379272,14671.0,21.067832975738582,57507.0,14.248534816727926,,,67751.0,31.127583804288918,2683.0,6.722354813046934,32046.0,17.492208982584785,17878.0,11.765441360340077,55.78855395369157,13796.0,28.610049408035792,1770.504,,,,,,,,,,,,,,,,,,,,,,
11.0,150749.0,9.891383583612765,13907.0,13.78661430207822,57256.0,24.596870715731285,,,61862.0,10.389007851534629,2183.0,-5.7019438444924475,29448.0,-10.416159649549769,16990.0,-11.83186299948106,57.69491985873404,11976.0,-8.517301963180813,1713.084,,,,,,,,,,,,,,,,,,,,,,
12.0,137594.0,1.3919899782616625,12569.0,4.671885409726855,48726.0,6.946730756568115,,,56860.0,-1.0941223538416125,1918.0,-10.79069767441861,30090.0,-1.3604327159482068,16211.0,-1.055908203125,53.87504154204055,13352.0,-1.3083006874122276,1599.132,,,,,,,,,,,,,,,,,,,,,,
H９年 １月,105375.0,-1.886388394893899,10005.0,1.2959400627720896,40130.0,2.315027280607822,,,39571.0,-5.569741081016588,1689.0,-18.128938439166262,23985.0,-0.9334599975217941,14932.0,0.5318790816670145,62.255576401917864,8715.0,-0.887069259638352,1554.828,,,,,,,,,,,,,,,,,,,,,,
2.0,110530.0,-1.5024595423112572,11047.0,2.013112937482674,43765.0,1.3031804083144323,,,37364.0,-5.553449103915469,1397.0,-31.853658536585357,28004.0,2.1931905265846865,16232.0,2.3971738581882533,57.963148121696904,11324.0,2.5445983881191836,1527.624,,,,,,,,,,,,,,,,,,,,,,
3.0,113218.0,-7.497099531022769,10957.0,-10.100098457499186,40189.0,-17.813905930470355,,,40572.0,-4.702400526142711,1756.0,-6.546035125066524,30701.0,5.7160566096208925,18512.0,16.128222821654845,60.29771017230709,11851.0,-6.331014859310784,1456.14,,,,,,,,,,,,,,,,,,,,,,
4.0,126318.0,-9.327265418628699,12232.0,-15.343622396013572,45936.0,-27.826920357597373,,,44429.0,-3.394216133942166,1798.0,-10.32418952618454,34155.0,23.436935308998912,21051.0,36.305361305361316,61.63372859025033,12730.0,7.73527420446851,1465.5,,,,,,,,,,,,,,,,,,,,,,
5.0,123478.0,-9.586954770778561,12201.0,-9.346905416449957,48204.0,-10.937846426723823,,,41545.0,-16.52098780316274,2833.0,-5.786498170934479,30896.0,4.121592019681188,18017.0,11.463746597376883,58.31499223200415,12522.0,-3.573078700138609,1466.916,,,,,,,,,,,,,,,,,,,,,,
6.0,120842.0,-11.58441558441558,11460.0,-13.470250679553004,42549.0,-21.711531030929734,,,45708.0,-12.012012012012008,2236.0,5.075187969924812,30349.0,7.430088495575234,17335.0,13.137971544184836,57.11885070348281,12588.0,0.8653846153846132,1374.264,,,,,,,,,,,,,,,,,,,,,,
7.0,113495.0,-27.76264368547679,10572.0,-32.34785947398733,40528.0,-40.279681122261024,,,44670.0,-18.17932045059071,2221.0,-17.404239494235767,26076.0,-18.428379266118185,14382.0,-25.820094904064376,55.154164749194656,11377.0,-6.315876152832672,1301.832,,,,,,,,,,,,,,,,,,,,,,
8.0,112004.0,-17.491233756666773,10308.0,-21.760910815939283,37555.0,-31.937220218569323,,,43932.0,-12.356860711008252,2079.0,6.071428571428569,28438.0,-0.16499912234509395,16269.0,5.348701677135281,57.20866446304241,11805.0,-6.480234492592885,1338.504,,,,,,,,,,,,,,,,,,,,,,
9.0,114721.0,-22.225687264838484,10043.0,-27.76898734177216,33447.0,-37.56743135534691,,,48943.0,-18.12813650050184,2254.0,-7.319078947368425,30077.0,-5.179697351828494,17614.0,3.70937352802639,58.563021577949925,12064.0,-15.535951830847864,1298.748,,,,,,,,,,,,,,,,,,,,,,
10.0,119715.0,-25.172045228674833,10561.0,-28.014450276054802,37194.0,-35.32265637226773,,,49179.0,-27.412141518206383,1635.0,-39.06075288855758,31707.0,-1.0578543343943068,19942.0,11.54491553865084,62.894628946289465,11421.0,-17.215134821687457,1326.36,,,,,,,,,,,,,,,,,,,,,,
11.0,115266.0,-23.537801245779406,10029.0,-27.885237650104273,34825.0,-39.17668017325695,,,47784.0,-22.75710452297048,2163.0,-0.9161704076958301,30494.0,3.5520239065471344,17872.0,5.1912889935256175,58.608250803436746,12248.0,2.271209084836329,1321.212,,,,,,,,,,,,,,,,,,,,,,
12.0,112052.0,-18.563309446632843,9765.0,-22.308855119739036,34419.0,-29.362147518778485,,,47523.0,-16.4210341188885,1556.0,-18.873826903023982,28554.0,-5.104685942173475,17227.0,6.267349330701364,60.331302094277504,10983.0,-17.742660275614142,1294.74,,,,,,,,,,,,,,,,,,,,,,
H１０年 １月,88207.0,-16.29228944246738,8048.0,-19.56021989005498,28767.0,-28.315474707201588,,,33098.0,-16.35793889464506,1120.0,-33.68857312018946,25222.0,5.157390035438823,16512.0,10.581301901955541,65.46665609388629,8548.0,-1.916236374067708,1291.308,,,,,,,,,,,,,,,,,,,,,,
2.0,95536.0,-13.565547815072833,8946.0,-19.018738118946317,32058.0,-26.749685822003883,,,34608.0,-7.376083931056627,1651.0,18.181818181818187,27219.0,-2.803170975574915,17372.0,7.0231641202562685,63.82306477093207,9530.0,-15.84245849523137,1325.016,,,,,,,,,,,,,,,,,,,,,,
3.0,99713.0,-11.9283152855553,9585.0,-12.52167564114265,35609.0,-11.396153176242251,,,34419.0,-15.165631469979303,2179.0,24.088838268792713,27506.0,-10.406827139181132,17206.0,-7.054883318928262,62.55362466370974,9926.0,-16.243354991139995,1247.976,,,,,,,,,,,,,,,,,,,,,,
4.0,106001.0,-16.084010196488236,10256.0,-16.154349247874435,41170.0,-10.375304771856491,,,38038.0,-14.384748700173304,1840.0,2.335928809788655,24953.0,-26.94188259405651,15620.0,-25.799249441831734,62.59768364525308,9035.0,-29.025923016496463,1238.664,,,,,,,,,,,,,,,,,,,,,,
5.0,102503.0,-16.986831662320412,10020.0,-17.875583968527167,39234.0,-18.6084142394822,,,35977.0,-13.402334817667594,1094.0,-61.38369219908225,26198.0,-15.20585189021233,16336.0,-9.330077149358942,62.35590503091839,9621.0,-23.167225682798275,1242.396,,,,,,,,,,,,,,,,,,,,,,
6.0,106715.0,-11.690471855811722,10163.0,-11.317626527050606,40185.0,-5.555947260805198,,,40130.0,-12.203552988535932,1472.0,-34.16815742397138,24928.0,-17.862203037991364,13818.0,-20.28843380444188,55.4316431322208,10714.0,-14.887194153161744,1201.584,,,,,,,,,,,,,,,,,,,,,,
7.0,100677.0,-11.29388959866074,9533.0,-9.827847143397648,39920.0,-1.500197394393993,,,37833.0,-15.305574210879783,1587.0,-28.5457001350743,21337.0,-18.173799662524928,11629.0,-19.141983034348485,54.501570042648915,9395.0,-17.421112771380848,1164.54,,,,,,,,,,,,,,,,,,,,,,
8.0,99228.0,-11.406735473733079,9234.0,-10.419091967403958,36155.0,-3.72786579683131,,,38077.0,-13.32741509605755,1349.0,-35.113035113035124,23647.0,-16.8471763133835,13856.0,-14.831888868400029,58.595170634752826,9554.0,-19.068191444303267,1166.316,,,,,,,,,,,,,,,,,,,,,,
9.0,98645.0,-14.013127500631967,8893.0,-11.450761724584297,33478.0,0.09268394773820887,,,40864.0,-16.506957072512918,1164.0,-48.358473824312334,23139.0,-23.067460185523828,12952.0,-26.467582604746227,55.97476122563637,9892.0,-18.00397877984085,1120.152,,,,,,,,,,,,,,,,,,,,,,
10.0,104291.0,-12.883932673432739,9386.0,-11.125840356026899,36439.0,-2.0298972952626713,,,44203.0,-10.118139856442781,1505.0,-7.951070336391439,22144.0,-30.16053237455452,12927.0,-35.17701333868219,58.37698699421965,8976.0,-21.40793275545049,1161.6,,,,,,,,,,,,,,,,,,,,,,
11.0,96827.0,-15.996911491680109,8728.0,-12.972380097716623,34342.0,-1.386934673366838,,,39519.0,-17.29658463083878,1203.0,-44.382801664355064,21763.0,-28.631862005640457,12639.0,-29.28043867502238,58.07563295501539,8834.0,-27.873938602220775,1099.932,,,,,,,,,,,,,,,,,,,,,,
12.0,99952.0,-10.798557812444216,8970.0,-8.141321044546856,33595.0,-2.394026555100382,,,40237.0,-15.331523683269154,1149.0,-26.15681233933161,24971.0,-12.548154374168234,14315.0,-16.903697683868344,57.3264987385367,10306.0,-6.1640717472457425,1175.508,,,,,,,,,,,,,,,,,,,,,,
H１１年 １月,78359.0,-11.16464679673949,7129.0,-11.418986083499007,26266.0,-8.693989640907986,,,29881.0,-9.719620520877399,1293.0,15.44642857142857,20919.0,-17.06050273570692,13874.0,-15.976259689922472,66.32248195420432,6830.0,-20.098268600842303,1132.872,,,,,,,,,,,,,,,,,,,,,,
2.0,86581.0,-9.37342991123765,8500.0,-4.985468365750052,34954.0,9.033626551874718,,,28252.0,-18.36569579288026,724.0,-56.14778921865536,22651.0,-16.782394650795396,14357.0,-17.35551462122956,63.383515076597064,8084.0,-15.17313746065058,1201.452,,,,,,,,,,,,,,,,,,,,,,
3.0,99757.0,0.04412664346675399,10165.0,6.051121544079294,42399.0,19.06821309219579,,,30896.0,-10.235625671867282,1267.0,-41.85406149609913,25195.0,-8.401803242928821,13687.0,-20.452167848424963,54.324270688628694,11265.0,13.489824702800732,1247.088,,,,,,,,,,,,,,,,,,,,,,
4.0,107204.0,1.1348949538212025,10823.0,5.5284711388455605,46310.0,12.484819042992484,,,36272.0,-4.642725695357271,1354.0,-26.41304347826086,23268.0,-6.752695066725451,13147.0,-15.832266325224083,56.50249269382843,9901.0,9.584947426674034,1249.296,,,,,,,,,,,,,,,,,,,,,,
5.0,101547.0,-0.9326556295913235,10434.0,4.1317365269461135,46252.0,17.88754651577713,,,32281.0,-10.273230119242854,1082.0,-1.0968921389396797,21932.0,-16.28368577754027,13419.0,-17.85626836434868,61.18457049060733,8313.0,-13.595260367945116,1220.424,,,,,,,,,,,,,,,,,,,,,,
6.0,114505.0,7.2998172702994,11764.0,15.753222473679031,51931.0,29.229812118949866,,,36853.0,-8.165960627959137,1156.0,-21.467391304347828,24565.0,-1.4561938382541655,12985.0,-6.028368794326241,52.85975982088337,11304.0,5.506813515027062,1272.3,,,,,,,,,,,,,,,,,,,,,,
7.0,102553.0,1.8633848843330583,9993.0,4.8253435434805425,42084.0,5.420841683366746,,,36728.0,-2.92073057912404,1255.0,-20.91997479521109,22486.0,5.385011951070908,13086.0,12.529022271906442,58.19621097571822,9150.0,-2.6077700904736645,1203.996,,,,,,,,,,,,,,,,,,,,,,
8.0,107612.0,8.449228040472462,10299.0,11.533463287849258,40836.0,12.947033605310466,,,38198.0,0.317777135803766,977.0,-27.57598220904373,27601.0,16.72093711675899,17935.0,29.438510392609686,64.97952972718379,9529.0,-0.26167050450072793,1234.224,,,,,,,,,,,,,,,,,,,,,,
9.0,109012.0,10.509402402554628,10207.0,14.775666254357361,37601.0,12.315550510783197,,,41243.0,0.9274667188723669,1236.0,6.185567010309285,28932.0,25.03565409049658,18054.0,39.39159975293393,62.40149315636665,10697.0,8.137889203396682,1246.908,,,,,,,,,,,,,,,,,,,,,,
10.0,103658.0,-0.6069555378700073,9569.0,1.9497123375239624,34644.0,-4.926040780482452,,,39149.0,-11.433613103183035,1075.0,-28.57142857142857,28790.0,30.01264450867052,18206.0,40.83700781310435,63.237235151094126,10422.0,16.109625668449198,1178.124,,,,,,,,,,,,,,,,,,,,,,
11.0,104669.0,8.098980656221926,9748.0,11.68652612282311,35514.0,3.4127307669908475,,,37827.0,-4.281484855386026,580.0,-51.78719866999168,30748.0,41.28566833616688,20291.0,60.542764459213544,65.9912839859503,10192.0,15.372424722662444,1183.728,,,,,,,,,,,,,,,,,,,,,,
12.0,99144.0,-0.8083880262526009,9303.0,3.712374581939798,36211.0,7.786873046584319,,,36670.0,-8.864975022988801,633.0,-44.90861618798956,25630.0,2.639061311120912,15627.0,9.165211316800551,60.97151775263363,9782.0,-5.084416844556571,1180.92,,,,,,,,,,,,,,,,,,,,,,
H１２年 １月,91519.0,16.794497122219525,8885.0,24.631785664188527,33336.0,26.916926825553958,,,31497.0,5.408118871523698,1240.0,-4.098994586233559,25446.0,21.640613796070568,16209.0,16.830041804814755,63.699599151143595,9083.0,32.98682284040996,1305.372,,,,,,,,,,,,,,,,,,,,,,
2.0,88635.0,2.3723449717605547,8849.0,4.10588235294118,33418.0,-4.39434685586771,,,29195.0,3.337816791731555,484.0,-33.14917127071824,25538.0,12.745574146836788,16492.0,14.870794734275975,64.57827551100321,8877.0,9.809500247402283,1230.864,,,,,,,,,,,,,,,,,,,,,,
3.0,96149.0,-3.616788796776177,9688.0,-4.692572552877522,37495.0,-11.566310526191657,,,30107.0,-2.5537286380113926,1373.0,8.366219415943178,27174.0,7.854733081960703,16609.0,21.348725067582393,61.12092441304188,10326.0,-8.335552596537951,1215.936,,,,,,,,,,,,,,,,,,,,,,
4.0,107258.0,0.05037125480392035,10760.0,-0.5820936893652373,41536.0,-10.308788598574822,,,35947.0,-0.896007940008829,977.0,-27.843426883308723,28798.0,23.766546329723212,18266.0,38.936639537537076,63.42801583443295,10388.0,4.918695081304918,1251.072,,,,,,,,,,,,,,,,,,,,,,
5.0,100443.0,-1.087181305208432,10129.0,-2.923135901859311,39247.0,-15.14529101444262,,,33926.0,5.0958768315727525,972.0,-10.166358595194083,26298.0,19.906985227065462,15880.0,18.339667635442282,60.384820138413566,10304.0,23.950439071334046,1205.136,,,,,,,,,,,,,,,,,,,,,,
6.0,113098.0,-1.2287673027378787,11039.0,-6.162869772186326,40179.0,-22.6300283067917,,,39923.0,8.330393726426607,844.0,-26.989619377162626,32152.0,30.885406065540394,20033.0,54.278013092029255,62.30716596168201,11907.0,5.334394904458591,1272.804,,,,,,,,,,,,,,,,,,,,,,
7.0,101696.0,-0.8356654607861316,9969.0,-0.2401681176823871,38419.0,-8.708772930329815,,,32773.0,-10.768351121759963,956.0,-23.82470119521912,29548.0,31.406208307391267,18466.0,41.112639462020496,62.494923514281844,10771.0,17.715846994535525,1201.2,,,,,,,,,,,,,,,,,,,,,,
8.0,103554.0,-3.7709549120915824,10062.0,-2.3011942907078264,39065.0,-4.336859633656573,,,35090.0,-8.13655165191895,1048.0,7.267144319344936,28351.0,2.7172928517082795,17860.0,-0.4181767493727335,62.99601424993827,10349.0,8.605310105992231,1190.16,,,,,,,,,,,,,,,,,,,,,,
9.0,105613.0,-3.118005357208375,10084.0,-1.2050553541687066,38197.0,1.5850642270152377,,,37253.0,-9.674368983827563,1108.0,-10.355987055016186,29055.0,0.42513479883865557,17597.0,-2.5312950038772613,60.56444673894338,11317.0,5.79601757502104,1212.708,,,,,,,,,,,,,,,,,,,,,,
10.0,105251.0,1.5367844257076229,10043.0,4.953495663078698,37336.0,7.770465304237391,,,38086.0,-2.7152673120641566,977.0,-9.116279069767444,28852.0,0.21535255296979017,18285.0,0.43392288256617917,63.37515596839041,10389.0,-0.3166378814047306,1191.048,,,,,,,,,,,,,,,,,,,,,,
11.0,107020.0,2.2461282710258104,9951.0,2.0824784571194215,37354.0,5.181055358450195,,,39973.0,5.673196394110036,965.0,66.37931034482759,28728.0,-6.569532977754662,18053.0,-11.029520477058796,62.841130604288495,10403.0,2.0702511773940273,1217.232,,,,,,,,,,,,,,,,,,,,,,
12.0,109607.0,10.553336560961824,10419.0,11.996130280554667,35940.0,-0.7483913727872675,,,37562.0,2.4325061358058377,754.0,19.115323854660346,35351.0,37.928209129925875,23953.0,53.27958021373266,67.75763061865294,11147.0,13.954201594765905,1305.72,,,,,,,,,,,,,,,,,,,,,,
H１３年 １月,81348.0,-11.113539265070642,7734.0,-12.95441755768148,27847.0,-16.465682745380377,,,28981.0,-7.988062355144933,654.0,-47.258064516129025,23866.0,-6.209227383478748,14717.0,-9.204762786106485,61.66513031090254,8917.0,-1.8275900033028734,1141.704,,,,,,,,,,,,,,,,,,,,,,
2.0,83440.0,-5.861115812038136,8107.0,-8.385128263080574,30076.0,-10.000598479861154,,,27456.0,-5.956499400582288,697.0,44.00826446280993,25211.0,-1.2804448273161455,15982.0,-3.0924084404559693,63.39296338899687,9077.0,2.253013405429755,1157.292,,,,,,,,,,,,,,,,,,,,,,
3.0,94829.0,-1.372869192607311,9226.0,-4.76878612716763,32593.0,-13.073743165755431,,,31230.0,3.7300295612316035,894.0,-34.8871085214858,30112.0,10.811805402222703,19219.0,15.714371726172558,63.82505313496281,10725.0,3.864032539221384,1218.444,,,,,,,,,,,,,,,,,,,,,,
4.0,99556.0,-7.180816349363212,9653.0,-10.288104089219331,34971.0,-15.805566255778132,,,35391.0,-1.546721562300064,858.0,-12.180143295803475,28336.0,-1.6042780748663006,17550.0,-3.9198510894558183,61.93534726143422,10625.0,2.281478629187532,1168.968,,,,,,,,,,,,,,,,,,,,,,
5.0,100250.0,-0.1921487809006095,9487.0,-6.3382367459769,33756.0,-13.990878283690478,,,38159.0,12.477156163414492,448.0,-53.90946502057613,27887.0,6.042284584379033,16925.0,6.580604534005047,60.69136156632122,10761.0,4.435170807453417,1194.204,,,,,,,,,,,,,,,,,,,,,,
6.0,101168.0,-10.548373976551304,9610.0,-12.945013135247763,36216.0,-9.86336145747778,,,37808.0,-5.29769806878241,749.0,-11.255924170616112,26395.0,-17.905573525752672,15890.0,-20.680876553686417,60.200795605228265,10285.0,-13.622239019064423,1139.472,,,,,,,,,,,,,,,,,,,,,,
7.0,103135.0,1.4150015733165588,9766.0,-2.0363125689637798,34778.0,-9.477081652307447,,,36975.0,12.821529917920245,879.0,-8.054393305439334,30503.0,3.2320292405577504,19862.0,7.559839705404528,65.11490673048553,10458.0,-2.9059511651657175,1204.584,,,,,,,,,,,,,,,,,,,,,,
8.0,104705.0,1.1114973830079151,9805.0,-2.554164182071162,33000.0,-15.52540637399207,,,39785.0,13.379880307779985,762.0,-27.29007633587787,31158.0,9.900885330323447,19932.0,11.601343784994398,63.97072982861545,11070.0,6.966856701130553,1215.624,,,,,,,,,,,,,,,,,,,,,,
9.0,102507.0,-2.94092583299404,9370.0,-7.080523601745341,32241.0,-15.592847605832915,,,39084.0,4.9150403994309215,1242.0,12.093862815884478,29940.0,3.045947341249345,20218.0,14.89458430414274,67.52839011356045,9544.0,-15.66669612088009,1180.668,,,,,,,,,,,,,,,,,,,,,,
10.0,101746.0,-3.3301346305498356,9199.0,-8.40386338743403,31520.0,-15.577458752946214,,,41443.0,8.814262458646226,888.0,-9.109518935516888,27895.0,-3.3169277693054227,17604.0,-3.724364232977848,63.108083886001076,10000.0,-3.7443449802675843,1137.3,,,,,,,,,,,,,,,,,,,,,,
11.0,105743.0,-1.1932349093627437,9375.0,-5.788362978595117,31543.0,-15.556566900465825,,,43623.0,9.131163535386392,1006.0,4.248704663212436,29571.0,2.934419381787805,19203.0,6.370132387968752,64.9386222988739,10223.0,-1.7302701143900805,1188.564,,,,,,,,,,,,,,,,,,,,,,
12.0,95431.0,-12.93348052587882,8505.0,-18.370285056147424,28273.0,-21.33277685030606,,,38377.0,2.169746019913731,690.0,-8.48806366047745,28091.0,-20.536901360640442,18199.0,-24.022043167870407,64.78587447937062,9696.0,-13.01695523459226,1146.0,,,,,,,,,,,,,,,,,,,,,,
H１４年 １月,84196.0,3.501008014948127,7599.0,-1.7455391776570934,23922.0,-14.094875570079353,,,31564.0,8.91273593043718,356.0,-45.56574923547401,28354.0,18.804994552920462,19565.0,32.94149622885098,69.00260986104253,8704.0,-2.388695749691607,1159.104,,,,,,,,,,,,,,,,,,,,,,
2.0,85775.0,2.7984180249280826,7983.0,-1.529542370790665,26401.0,-12.219045085782682,,,29394.0,7.05856643356644,699.0,0.2869440459110564,29281.0,16.143746777200434,20402.0,27.65611312726817,69.67658208394522,8762.0,-3.4703095736476826,1189.08,,,,,,,,,,,,,,,,,,,,,,
3.0,88958.0,-6.191144059306751,8448.0,-8.432690223282023,30445.0,-6.590372165802478,,,30647.0,-1.866794748639137,1359.0,52.01342281879195,26507.0,-11.971971307120086,17508.0,-8.902648420833543,66.05047723242917,8881.0,-17.193473193473196,1152.444,,,,,,,,,,,,,,,,,,,,,,
4.0,98924.0,-0.6348185945598459,9486.0,-1.7300321143685835,36104.0,3.239827285465097,,,36983.0,4.498318781611161,687.0,-19.930069930069934,25150.0,-11.243647656691138,15924.0,-9.26495726495726,63.31610337972167,9145.0,-13.929411764705875,1158.684,,,,,,,,,,,,,,,,,,,,,,
5.0,106110.0,5.845386533665845,9792.0,3.2149256877832784,34270.0,1.5226922621163652,,,42730.0,11.978825440918257,702.0,56.696428571428584,28408.0,1.868254025173016,18634.0,10.097488921713449,65.59419881723458,9577.0,-11.002694916829299,1248.06,,,,,,,,,,,,,,,,,,,,,,
6.0,101502.0,0.33014391902577245,9353.0,-2.674297606659721,33896.0,-6.4060083940799615,,,39965.0,5.705141768937793,689.0,-8.010680907877159,26952.0,2.1102481530592883,16973.0,6.815607300188802,62.97491837340458,9818.0,-4.540593096742825,1150.032,,,,,,,,,,,,,,,,,,,,,,
7.0,96245.0,-6.680564308915507,8860.0,-9.277083759983611,33952.0,-2.3750646960722293,,,37583.0,1.6443542934415234,761.0,-13.424345847554036,23949.0,-21.486411172671538,13457.0,-32.247507803846545,56.190237588208284,10333.0,-1.195257219353607,1093.572,,,,,,,,,,,,,,,,,,,,,,
8.0,97653.0,-6.7351129363449616,8759.0,-10.66802651708312,30171.0,-8.572727272727278,,,38873.0,-2.2923212265929465,926.0,21.522309711286084,27683.0,-11.15283394312857,18102.0,-9.181216134858516,65.3903117436694,9525.0,-13.956639566395665,1153.2,,,,,,,,,,,,,,,,,,,,,,
9.0,97238.0,-5.14013677114734,8611.0,-8.10032017075774,30272.0,-6.10713067212555,,,40973.0,4.833179817828267,744.0,-40.09661835748793,25249.0,-15.668002672010687,15552.0,-23.078444950044513,61.59451859479583,9507.0,-0.38767812238054944,1121.376,,,,,,,,,,,,,,,,,,,,,,
10.0,103567.0,1.7897509484402292,9157.0,-0.4565713664528772,30601.0,-2.9156091370558386,,,42527.0,2.6156407595975253,828.0,-6.756756756756758,29611.0,6.151640078867175,19770.0,12.304021813224281,66.76572895207862,9679.0,-3.210000000000008,1158.936,,,,,,,,,,,,,,,,,,,,,,
11.0,98664.0,-6.694532971449647,8615.0,-8.106666666666655,30018.0,-4.834670132834546,,,41609.0,-4.616830571029041,467.0,-53.57852882703777,26570.0,-10.148456257820158,16603.0,-13.539551111805451,62.48776815957847,9842.0,-3.7268903452998217,1119.432,,,,,,,,,,,,,,,,,,,,,,
12.0,92184.0,-3.402458320671471,8098.0,-4.785420340975904,27922.0,-1.2414671241113382,,,37244.0,-2.9522891315110655,790.0,14.492753623188406,26228.0,-6.63201737211206,15624.0,-14.149129073025989,59.56992527070306,10403.0,7.291666666666671,1110.348,,,,,,,,,,,,,,,,,,,,,,
H１５年 １月,82770.0,-1.6936671575846844,7188.0,-5.40860639557836,23445.0,-1.9939804364183686,,,31631.0,0.21226713977948464,986.0,176.96629213483146,26708.0,-5.805177400014102,17754.0,-9.256325070278564,66.47446457990115,8742.0,0.436580882352942,1125.492,,,,,,,,,,,,,,,,,,,,,,
2.0,83399.0,-2.770037889828032,7557.0,-5.336339721909056,25936.0,-1.7612969205711835,,,31157.0,5.997822684901678,1042.0,49.070100143061524,25264.0,-13.718793757043812,15736.0,-22.870306832663474,62.286257124762514,9296.0,6.094498972837243,1155.564,,,,,,,,,,,,,,,,,,,,,,
3.0,87297.0,-1.8671732727804056,7961.0,-5.764678030303031,28920.0,-5.0090326818853725,,,33230.0,8.428231148236364,917.0,-32.52391464311995,24230.0,-8.590183725053762,14303.0,-18.305917294950873,59.03012794056954,9717.0,9.41335435198738,1140.936,,,,,,,,,,,,,,,,,,,,,,
4.0,100276.0,1.3667057539120862,9277.0,-2.203246890153906,33804.0,-6.370485264790602,,,37325.0,0.9247492090960634,921.0,34.061135371179034,28226.0,12.230616302186874,17756.0,11.5046470735996,62.90654006943952,10322.0,12.870420995079272,1180.08,,,,,,,,,,,,,,,,,,,,,,
5.0,97970.0,-7.671284516068226,8889.0,-9.221813725490193,33178.0,-3.1864604610446463,,,39221.0,-8.212029019424293,574.0,-18.23361823361823,24997.0,-12.007181075753309,14422.0,-22.603842438553173,57.6949233908069,10333.0,7.893912498694803,1144.164,,,,,,,,,,,,,,,,,,,,,,
6.0,115081.0,13.378061516029248,10518.0,12.455896503795572,40997.0,20.949374557469895,,,45480.0,13.79957462779933,640.0,-7.111756168359946,27964.0,3.754823389729893,15385.0,-9.356036057267431,55.01716492633386,12417.0,26.471786514565082,1285.86,,,,,,,,,,,,,,,,,,,,,,
7.0,98718.0,2.5694841290456765,8984.0,1.3995485327313872,33245.0,-2.0823515551366683,,,37262.0,-0.854109570816604,969.0,27.33245729303549,27242.0,13.750052194246095,16326.0,21.319759233112862,59.929520593201666,10760.0,4.132391367463455,1133.28,,,,,,,,,,,,,,,,,,,,,,
8.0,92406.0,-5.373106816994863,8393.0,-4.178559196255279,32200.0,6.7250008286102485,,,34090.0,-12.30416998945283,496.0,-46.43628509719222,25620.0,-7.452226998518952,15259.0,-15.705446911943426,59.558938329430134,10233.0,7.433070866141733,1097.028,,,,,,,,,,,,,,,,,,,,,,
9.0,98369.0,1.163125527057332,8893.0,3.2748809662060125,33536.0,10.782241014799169,,,38435.0,-6.1943230908158995,470.0,-36.82795698924731,25928.0,2.6892154144718745,15364.0,-1.2088477366255148,59.25640234495526,10454.0,9.96108130850952,1127.772,,,,,,,,,,,,,,,,,,,,,,
10.0,104572.0,0.9703863199667779,9125.0,-0.3494594299443037,31535.0,3.052187836998783,,,41700.0,-1.9446469301855274,938.0,13.285024154589365,30399.0,2.6611732126574594,19397.0,-1.8866970156803262,63.80802000065792,10857.0,12.170678789131117,1164.708,,,,,,,,,,,,,,,,,,,,,,
11.0,98399.0,-0.26858834022540634,8533.0,-0.9518282066163692,28349.0,-5.559997334932376,,,40930.0,-1.6318584921531425,588.0,25.910064239828685,28532.0,7.384267971396312,18064.0,8.799614527495024,63.311369690172434,10276.0,4.409672830725469,1138.176,,,,,,,,,,,,,,,,,,,,,,
